0.288040,0.787863,-0.000143,0.390859,0.730918,-0.028017,0.444346,0.638382,-0.083929,0.465011,0.536540,-0.116801,0.476639,0.441703,-0.153201,0.374403,0.619796,-0.276433,0.392904,0.448408,-0.323187,0.412408,0.355557,-0.287895,0.426610,0.302411,-0.244709,0.295336,0.605773,-0.250136,0.305436,0.412701,-0.294442,0.335634,0.325981,-0.226885,0.363268,0.296348,-0.157625,0.234559,0.594573,-0.208245,0.238957,0.412785,-0.242499,0.270058,0.329221,-0.199334,0.300975,0.294202,-0.151658,0.197683,0.585997,-0.157444,0.200413,0.439938,-0.176602,0.222993,0.369221,-0.152603,0.249530,0.328335,-0.123235,1.000000,0,0,0,0
0.287991,0.787430,-0.000127,0.389747,0.730812,-0.027836,0.442944,0.638636,-0.083323,0.464275,0.537010,-0.115495,0.474686,0.443755,-0.150948,0.374605,0.621399,-0.278290,0.395100,0.449859,-0.328491,0.414165,0.356633,-0.293797,0.427698,0.303383,-0.250278,0.295794,0.605905,-0.252389,0.305742,0.411612,-0.299747,0.335406,0.324793,-0.231985,0.362879,0.295972,-0.161431,0.234731,0.593699,-0.210868,0.239285,0.411633,-0.248535,0.270248,0.328206,-0.205232,0.301468,0.293458,-0.156045,0.196972,0.584737,-0.160614,0.199252,0.439895,-0.181837,0.221836,0.370497,-0.157962,0.248744,0.331579,-0.127767,1.000000,0,0,0,0
0.287316,0.786348,-0.000125,0.390408,0.727067,-0.027167,0.443570,0.636394,-0.082363,0.464536,0.536874,-0.113970,0.474729,0.444259,-0.149115,0.375187,0.618355,-0.279148,0.395372,0.448506,-0.329345,0.414733,0.356571,-0.293085,0.427902,0.304378,-0.248411,0.295978,0.603168,-0.252102,0.305650,0.410365,-0.299676,0.335183,0.325091,-0.230334,0.362328,0.297339,-0.158408,0.234583,0.591278,-0.209321,0.239311,0.411721,-0.246659,0.270420,0.329338,-0.202089,0.301344,0.295262,-0.151497,0.196429,0.582151,-0.157391,0.198924,0.439190,-0.179104,0.221512,0.369716,-0.155804,0.248139,0.329699,-0.125288,1.000000,0,0,0,0
0.288144,0.789125,-0.000129,0.391026,0.728790,-0.029278,0.444095,0.636598,-0.084388,0.464400,0.536264,-0.115167,0.474726,0.443493,-0.149799,0.373823,0.616816,-0.275980,0.395047,0.450629,-0.325989,0.413820,0.357092,-0.295626,0.426692,0.302761,-0.256105,0.294600,0.602891,-0.248115,0.302965,0.412746,-0.292596,0.330773,0.325459,-0.227310,0.357108,0.295604,-0.159712,0.233834,0.592611,-0.204676,0.235216,0.414587,-0.240047,0.264036,0.331962,-0.199149,0.293845,0.298472,-0.151644,0.196938,0.584969,-0.152453,0.197113,0.444330,-0.170941,0.219761,0.377897,-0.145065,0.247323,0.342849,-0.112347,1.000000,0,0,0,0
0.290592,0.788353,-0.000126,0.391915,0.732490,-0.031029,0.443510,0.637781,-0.088625,0.463420,0.534759,-0.122115,0.475395,0.441944,-0.159617,0.374250,0.618909,-0.279852,0.392451,0.446025,-0.327897,0.411987,0.353242,-0.293476,0.427053,0.301080,-0.251926,0.294388,0.605636,-0.252532,0.300940,0.409192,-0.297594,0.329848,0.321547,-0.229334,0.358711,0.293465,-0.159205,0.233137,0.596084,-0.209419,0.233895,0.411382,-0.245006,0.262602,0.327843,-0.201500,0.293147,0.294414,-0.152258,0.196592,0.589771,-0.157578,0.196475,0.445143,-0.176063,0.219292,0.379549,-0.148471,0.246627,0.345809,-0.115019,1.000000,0,0,0,0
0.289510,0.785513,-0.000135,0.391961,0.725035,-0.029312,0.443355,0.631909,-0.084158,0.463823,0.531238,-0.115749,0.476690,0.438004,-0.151094,0.373732,0.612008,-0.272832,0.392841,0.442283,-0.316400,0.413708,0.353344,-0.279949,0.428470,0.303476,-0.237677,0.294517,0.597463,-0.245930,0.303588,0.404422,-0.285390,0.333299,0.322064,-0.214805,0.361230,0.296206,-0.145436,0.233421,0.586486,-0.202287,0.236867,0.406633,-0.232365,0.266573,0.326859,-0.186444,0.296836,0.294759,-0.137990,0.196356,0.579096,-0.150755,0.201509,0.437727,-0.162480,0.227634,0.376155,-0.130595,0.257085,0.346943,-0.095410,1.000000,0,0,0,0
0.291340,0.786870,-0.000148,0.392613,0.725984,-0.030659,0.444838,0.628911,-0.086623,0.462673,0.523501,-0.117738,0.470332,0.430373,-0.150751,0.372546,0.612734,-0.275510,0.389783,0.436669,-0.314326,0.410725,0.346777,-0.269138,0.427152,0.298893,-0.219926,0.292590,0.600373,-0.248852,0.300868,0.400856,-0.288257,0.329696,0.317686,-0.214915,0.357422,0.292828,-0.143903,0.231957,0.591259,-0.205758,0.236311,0.403659,-0.233403,0.266809,0.324760,-0.183525,0.297097,0.295146,-0.132564,0.195931,0.585475,-0.154103,0.203024,0.437421,-0.165714,0.231515,0.378084,-0.132164,0.261924,0.353501,-0.096639,1.000000,0,0,0,0
0.287751,0.789232,-0.000119,0.390156,0.722565,-0.027869,0.442235,0.627823,-0.081330,0.462035,0.525150,-0.110307,0.472699,0.431713,-0.141770,0.372749,0.609248,-0.269462,0.391660,0.438626,-0.308321,0.413067,0.350782,-0.265326,0.428999,0.302614,-0.217484,0.294106,0.595981,-0.243014,0.303610,0.401625,-0.281821,0.332132,0.319739,-0.210115,0.358842,0.292523,-0.139704,0.233803,0.585938,-0.199365,0.238021,0.404928,-0.227544,0.268154,0.325911,-0.178441,0.298095,0.293436,-0.127404,0.197545,0.578723,-0.147132,0.204162,0.435605,-0.158769,0.231313,0.375091,-0.126206,0.261179,0.346684,-0.090233,1.000000,0,0,0,0
0.290154,0.790416,-0.000140,0.390396,0.726930,-0.033295,0.443760,0.628440,-0.090746,0.462715,0.520657,-0.122102,0.468105,0.427084,-0.154584,0.370539,0.617037,-0.278424,0.390585,0.439324,-0.318794,0.412601,0.347467,-0.273925,0.430040,0.298859,-0.223789,0.290466,0.603676,-0.251352,0.298905,0.401799,-0.291907,0.327231,0.317862,-0.218894,0.354465,0.294544,-0.146708,0.230221,0.592952,-0.207928,0.233271,0.402168,-0.237892,0.263822,0.323975,-0.189532,0.294195,0.297027,-0.137352,0.194980,0.585237,-0.156434,0.200434,0.436695,-0.170137,0.229694,0.380000,-0.137276,0.260740,0.360052,-0.101466,1.000000,0,0,0,0
0.287497,0.792365,-0.000119,0.390137,0.724114,-0.028480,0.441030,0.628444,-0.080506,0.460553,0.526286,-0.107835,0.472935,0.433570,-0.138436,0.370956,0.608375,-0.266696,0.390097,0.439393,-0.305374,0.412221,0.352052,-0.263296,0.428428,0.304000,-0.216328,0.292296,0.595224,-0.239458,0.300755,0.403153,-0.277884,0.329189,0.321273,-0.206728,0.355808,0.293826,-0.136409,0.232496,0.586151,-0.195129,0.235100,0.407155,-0.224341,0.264718,0.328458,-0.176667,0.294709,0.296134,-0.125905,0.196733,0.579664,-0.142294,0.201040,0.438164,-0.154562,0.227123,0.377647,-0.122272,0.256600,0.348723,-0.085908,1.000000,0,0,0,0
0.290030,0.794402,-0.000131,0.390904,0.730366,-0.029043,0.442817,0.632991,-0.084171,0.461751,0.526134,-0.114671,0.471072,0.433184,-0.147991,0.370986,0.618357,-0.271922,0.389999,0.442002,-0.312454,0.410608,0.351340,-0.270661,0.427004,0.302798,-0.223540,0.290689,0.604966,-0.246088,0.299372,0.404509,-0.284557,0.327542,0.320364,-0.212003,0.355142,0.295809,-0.141124,0.230126,0.595236,-0.203544,0.233376,0.406129,-0.232533,0.263109,0.326383,-0.184601,0.293878,0.296902,-0.133401,0.194861,0.588650,-0.152320,0.199216,0.439448,-0.164889,0.226163,0.380510,-0.132134,0.256199,0.356740,-0.096889,1.000000,0,0,0,0
0.288639,0.796717,-0.000111,0.389580,0.730589,-0.029287,0.440713,0.632596,-0.082864,0.460307,0.526961,-0.111562,0.470589,0.434444,-0.143544,0.369146,0.618435,-0.269819,0.388120,0.443595,-0.312838,0.410154,0.353462,-0.274181,0.427524,0.303153,-0.228954,0.289705,0.604576,-0.242957,0.297097,0.406165,-0.282915,0.326083,0.321831,-0.211181,0.354036,0.295258,-0.139836,0.229983,0.594871,-0.199500,0.231533,0.408182,-0.230639,0.262159,0.327987,-0.182745,0.293408,0.296564,-0.130877,0.195175,0.588434,-0.147235,0.198524,0.439402,-0.162107,0.225481,0.378697,-0.130098,0.255902,0.352030,-0.094280,1.000000,0,0,0,0
0.285806,0.795513,-0.000118,0.388837,0.725521,-0.026464,0.440411,0.630125,-0.078789,0.460276,0.527665,-0.107417,0.470581,0.435751,-0.139236,0.371349,0.613633,-0.267540,0.390802,0.441636,-0.309084,0.411969,0.352628,-0.270442,0.427744,0.303524,-0.225554,0.292116,0.600592,-0.241823,0.300986,0.404785,-0.279658,0.329382,0.322186,-0.207756,0.356170,0.295957,-0.136817,0.231452,0.590620,-0.198856,0.234367,0.407894,-0.227228,0.263831,0.328140,-0.178108,0.293932,0.296218,-0.126571,0.195073,0.582963,-0.147410,0.199671,0.440653,-0.157929,0.225202,0.380395,-0.123560,0.253650,0.352699,-0.086205,1.000000,0,0,0,0
0.289141,0.796013,-0.000124,0.388475,0.735959,-0.028020,0.441690,0.636975,-0.082479,0.462041,0.528273,-0.112224,0.471426,0.435100,-0.144651,0.370452,0.621268,-0.270692,0.390426,0.442566,-0.310375,0.411186,0.353011,-0.268297,0.427757,0.305060,-0.221490,0.290656,0.606896,-0.245587,0.301268,0.404822,-0.284152,0.329508,0.319894,-0.212154,0.356440,0.294292,-0.141822,0.229868,0.596982,-0.203386,0.234363,0.406205,-0.232041,0.263668,0.325774,-0.183222,0.293400,0.294538,-0.131952,0.193979,0.590447,-0.152523,0.199064,0.440164,-0.164768,0.224837,0.381295,-0.131227,0.252746,0.356654,-0.095560,1.000000,0,0,0,0
0.288065,0.796517,-0.000120,0.389632,0.729650,-0.029252,0.441816,0.631239,-0.082461,0.461841,0.526208,-0.110984,0.471881,0.434332,-0.142795,0.369905,0.615850,-0.270189,0.388627,0.440768,-0.310333,0.411032,0.352253,-0.267573,0.428743,0.304969,-0.219392,0.290111,0.601954,-0.242804,0.297590,0.403509,-0.281436,0.326462,0.320208,-0.208225,0.354501,0.295369,-0.135851,0.229940,0.592692,-0.198464,0.231256,0.406908,-0.227698,0.260935,0.327804,-0.178866,0.291955,0.297647,-0.126759,0.194577,0.586834,-0.145362,0.198038,0.441317,-0.157779,0.224561,0.382687,-0.124306,0.254519,0.357680,-0.087494,1.000000,0,0,0,0
0.287227,0.795837,-0.000119,0.389184,0.729633,-0.028285,0.441572,0.633393,-0.081105,0.462297,0.529157,-0.109247,0.473839,0.436627,-0.141818,0.370362,0.615052,-0.270935,0.389953,0.440691,-0.313496,0.411302,0.351745,-0.273369,0.428212,0.303373,-0.227477,0.290022,0.599919,-0.243366,0.299571,0.403406,-0.281803,0.328401,0.320843,-0.208754,0.356384,0.295948,-0.136381,0.229168,0.589513,-0.198789,0.234204,0.406265,-0.228965,0.264695,0.327902,-0.180687,0.296242,0.298772,-0.128467,0.192869,0.582261,-0.145448,0.197823,0.438568,-0.158846,0.224033,0.378512,-0.127190,0.253980,0.351788,-0.091466,1.000000,0,0,0,0
0.287437,0.796363,-0.000117,0.388659,0.732254,-0.028389,0.441639,0.635678,-0.081632,0.462662,0.530253,-0.110285,0.473504,0.437614,-0.143144,0.369738,0.616572,-0.271894,0.389676,0.441932,-0.315429,0.410908,0.352272,-0.276031,0.428159,0.303450,-0.230494,0.289235,0.600943,-0.244561,0.298259,0.403474,-0.283824,0.327052,0.320413,-0.211314,0.355405,0.296685,-0.139137,0.228645,0.590467,-0.200302,0.233159,0.405765,-0.231242,0.264027,0.327532,-0.183599,0.296096,0.299818,-0.131507,0.192825,0.583398,-0.147190,0.197558,0.437848,-0.161880,0.224075,0.377567,-0.131473,0.254635,0.351455,-0.097124,1.000000,0,0,0,0
0.287011,0.795980,-0.000120,0.388871,0.728202,-0.025907,0.441228,0.630948,-0.078553,0.461802,0.526577,-0.107074,0.472038,0.434730,-0.139947,0.371112,0.615031,-0.269307,0.391128,0.440671,-0.310739,0.411959,0.352048,-0.269792,0.428627,0.303199,-0.223047,0.290950,0.600414,-0.243103,0.300743,0.403480,-0.281820,0.328828,0.320809,-0.209001,0.356362,0.295378,-0.136546,0.229822,0.590192,-0.199847,0.234338,0.406285,-0.229414,0.264127,0.327244,-0.179852,0.295716,0.296781,-0.127273,0.192923,0.582820,-0.147859,0.197606,0.439081,-0.160819,0.222834,0.378336,-0.128417,0.252285,0.350379,-0.092403,1.000000,0,0,0,0
0.288439,0.796239,-0.000124,0.389309,0.730992,-0.027913,0.441415,0.634923,-0.081720,0.462062,0.529865,-0.111142,0.473091,0.436941,-0.143779,0.369771,0.615974,-0.269018,0.389691,0.442138,-0.311758,0.410360,0.352127,-0.272521,0.426948,0.303242,-0.227056,0.289715,0.602051,-0.242683,0.297434,0.404130,-0.281350,0.325710,0.320979,-0.209483,0.353797,0.297392,-0.137958,0.229286,0.592616,-0.199324,0.232163,0.406406,-0.229462,0.262816,0.327611,-0.181432,0.294835,0.299552,-0.129408,0.193526,0.586412,-0.147620,0.196947,0.439378,-0.161248,0.223217,0.379576,-0.129557,0.253359,0.354078,-0.094158,1.000000,0,0,0,0
0.287498,0.795442,-0.000118,0.389380,0.729174,-0.028265,0.441663,0.634116,-0.082382,0.462500,0.529443,-0.112065,0.474177,0.435903,-0.145952,0.370017,0.616289,-0.270244,0.390613,0.441638,-0.311094,0.412178,0.352390,-0.269836,0.428911,0.303123,-0.223778,0.290155,0.601503,-0.243499,0.300058,0.404476,-0.281662,0.328823,0.321050,-0.209680,0.356645,0.294696,-0.138233,0.229476,0.590772,-0.199692,0.234109,0.406739,-0.229202,0.264659,0.326959,-0.180899,0.296305,0.295652,-0.129214,0.193191,0.583178,-0.147349,0.197044,0.438649,-0.160321,0.222813,0.378007,-0.128405,0.252446,0.350505,-0.092575,1.000000,0,0,0,1
0.287534,0.796407,-0.000125,0.388777,0.726037,-0.028546,0.439576,0.626936,-0.079981,0.458271,0.522628,-0.107112,0.466560,0.430464,-0.134385,0.368508,0.610002,-0.266674,0.391218,0.440204,-0.307162,0.411063,0.349246,-0.267208,0.424469,0.299185,-0.220490,0.289213,0.599165,-0.240074,0.294630,0.404555,-0.279565,0.320669,0.318591,-0.211081,0.346632,0.289887,-0.142300,0.228747,0.592214,-0.196782,0.224154,0.407392,-0.230050,0.250164,0.324153,-0.186587,0.280009,0.290000,-0.138676,0.192315,0.589153,-0.144228,0.188852,0.446247,-0.156472,0.213791,0.385767,-0.122497,0.244236,0.359739,-0.085370,1.000000,0,0,0,1
0.285681,0.795293,-0.000116,0.388599,0.730668,-0.023704,0.439608,0.632764,-0.076185,0.460350,0.526799,-0.106118,0.474345,0.434145,-0.138289,0.370409,0.613514,-0.262713,0.392290,0.442334,-0.304895,0.409925,0.350228,-0.269811,0.422682,0.298121,-0.229388,0.291009,0.601576,-0.240834,0.297263,0.407527,-0.282111,0.322013,0.319494,-0.218269,0.346867,0.287664,-0.155277,0.228954,0.593127,-0.201437,0.226167,0.408226,-0.234884,0.253018,0.323893,-0.192166,0.283285,0.287988,-0.145693,0.190376,0.588432,-0.152285,0.186874,0.442718,-0.164626,0.211019,0.382853,-0.129880,0.240489,0.356947,-0.092569,1.000000,0,0,0,1
0.286592,0.792691,-0.000131,0.390368,0.725062,-0.030437,0.441019,0.630669,-0.084971,0.460268,0.529401,-0.115161,0.471800,0.436266,-0.146236,0.366050,0.608339,-0.271302,0.388832,0.442144,-0.317502,0.409333,0.346860,-0.289599,0.422370,0.291182,-0.253574,0.287168,0.597273,-0.243789,0.292939,0.406482,-0.288372,0.319278,0.313162,-0.229327,0.344476,0.275332,-0.169832,0.226715,0.588318,-0.198510,0.222808,0.407996,-0.233981,0.249441,0.321022,-0.195250,0.278889,0.283144,-0.151302,0.190123,0.582846,-0.144428,0.186009,0.440713,-0.157318,0.211151,0.379647,-0.123478,0.241389,0.353820,-0.086347,1.000000,0,0,0,1
0.288574,0.795140,-0.000124,0.389487,0.729966,-0.027139,0.440051,0.632524,-0.080844,0.460299,0.529516,-0.112015,0.471475,0.436679,-0.144760,0.364777,0.614837,-0.268105,0.387716,0.446691,-0.319778,0.407224,0.350040,-0.297917,0.421870,0.291705,-0.266027,0.285490,0.604463,-0.243830,0.287920,0.409891,-0.293458,0.313765,0.311238,-0.240476,0.340365,0.270621,-0.184270,0.224740,0.596637,-0.202820,0.215804,0.412157,-0.243426,0.240699,0.319824,-0.208978,0.270490,0.278074,-0.167142,0.188443,0.592736,-0.152231,0.177829,0.446298,-0.168692,0.199203,0.379882,-0.139979,0.227889,0.347904,-0.105767,1.000000,0,0,0,1
0.286993,0.795042,-0.000118,0.390902,0.734998,-0.024498,0.440892,0.637428,-0.077849,0.460293,0.532484,-0.110847,0.474186,0.439635,-0.147011,0.364953,0.612882,-0.261390,0.388757,0.444606,-0.311558,0.407116,0.346782,-0.292860,0.420973,0.285186,-0.265269,0.285395,0.602194,-0.239684,0.288973,0.411003,-0.291559,0.315156,0.309821,-0.243863,0.341817,0.264396,-0.193422,0.223974,0.594905,-0.200752,0.213305,0.412641,-0.243859,0.236897,0.317151,-0.213557,0.266186,0.269334,-0.176365,0.186819,0.592660,-0.152357,0.173511,0.447113,-0.168738,0.193973,0.378954,-0.141934,0.222867,0.344196,-0.111714,0.999999,0,0,0,1
0.285765,0.794142,-0.000120,0.390647,0.735173,-0.024496,0.441514,0.638435,-0.077586,0.461423,0.534689,-0.110309,0.474616,0.442589,-0.145926,0.365345,0.613963,-0.265447,0.389092,0.446155,-0.317707,0.407460,0.346159,-0.301995,0.420960,0.283653,-0.276603,0.285476,0.602710,-0.242469,0.287719,0.411638,-0.292905,0.313463,0.311129,-0.243247,0.339722,0.267784,-0.191178,0.223949,0.594057,-0.202239,0.213270,0.412647,-0.244333,0.237367,0.317605,-0.213421,0.266968,0.271446,-0.176058,0.186993,0.590070,-0.152779,0.175033,0.445199,-0.169485,0.195657,0.375686,-0.143287,0.224693,0.340035,-0.113638,1.000000,0,0,0,1
0.288431,0.795903,-0.000101,0.390904,0.737358,-0.028355,0.440110,0.639731,-0.082736,0.458382,0.535099,-0.116326,0.470745,0.441905,-0.150623,0.362867,0.614052,-0.264097,0.382850,0.441110,-0.310295,0.400230,0.342377,-0.287458,0.412613,0.280355,-0.257915,0.284222,0.605207,-0.241011,0.285316,0.411662,-0.292407,0.310002,0.308361,-0.245083,0.334300,0.259950,-0.195699,0.223158,0.599483,-0.201767,0.209145,0.415369,-0.244476,0.230116,0.317510,-0.216717,0.256137,0.266104,-0.181434,0.186901,0.598701,-0.152278,0.169457,0.451961,-0.169448,0.186098,0.383706,-0.144024,0.211270,0.347671,-0.114768,0.999999,0,0,0,1
0.284968,0.798536,-0.000123,0.391538,0.739990,-0.030417,0.442683,0.640345,-0.086562,0.461222,0.534134,-0.120870,0.472551,0.438724,-0.156139,0.363249,0.616063,-0.272524,0.384387,0.443682,-0.324349,0.401594,0.341146,-0.309564,0.413914,0.275983,-0.284876,0.283009,0.606442,-0.247251,0.282072,0.413407,-0.298273,0.305990,0.309336,-0.252174,0.330589,0.261685,-0.204534,0.221453,0.599613,-0.204900,0.205867,0.418529,-0.247964,0.225726,0.320964,-0.221179,0.252151,0.269497,-0.187417,0.185332,0.597552,-0.153158,0.167794,0.456348,-0.167221,0.183745,0.389687,-0.138445,0.208819,0.354988,-0.108186,0.999998,0,0,0,0
